# time, signal
9.408329999999999416e+00,3.780000000000000000e+02
9.416669999999999874e+00,3.750000000000000000e+02
9.425000000000000711e+00,3.740000000000000000e+02
9.433329999999999771e+00,3.760000000000000000e+02
9.441670000000000229e+00,3.790000000000000000e+02
9.449999999999999289e+00,3.810000000000000000e+02
9.458330000000000126e+00,3.820000000000000000e+02
9.466670000000000584e+00,3.820000000000000000e+02
9.474999999999999645e+00,3.810000000000000000e+02
9.483330000000000481e+00,3.790000000000000000e+02
9.491669999999999163e+00,3.770000000000000000e+02
9.500000000000000000e+00,3.750000000000000000e+02
9.508330000000000837e+00,3.760000000000000000e+02
9.516669999999999519e+00,3.790000000000000000e+02
9.525000000000000355e+00,3.830000000000000000e+02
9.533329999999999416e+00,3.840000000000000000e+02
9.541669999999999874e+00,3.840000000000000000e+02
9.550000000000000711e+00,3.840000000000000000e+02
9.558329999999999771e+00,3.850000000000000000e+02
9.566670000000000229e+00,3.860000000000000000e+02
9.574999999999999289e+00,3.890000000000000000e+02
9.583330000000000126e+00,3.930000000000000000e+02
9.591670000000000584e+00,3.960000000000000000e+02
9.599999999999999645e+00,4.000000000000000000e+02
9.608330000000000481e+00,4.060000000000000000e+02
9.616669999999999163e+00,4.110000000000000000e+02
9.625000000000000000e+00,4.150000000000000000e+02
9.633330000000000837e+00,4.170000000000000000e+02
9.641669999999999519e+00,4.180000000000000000e+02
9.650000000000000355e+00,4.190000000000000000e+02
9.658329999999999416e+00,4.200000000000000000e+02
9.666669999999999874e+00,4.190000000000000000e+02
9.675000000000000711e+00,4.150000000000000000e+02
9.683329999999999771e+00,4.090000000000000000e+02
9.691670000000000229e+00,4.030000000000000000e+02
9.699999999999999289e+00,3.960000000000000000e+02
9.708330000000000126e+00,3.890000000000000000e+02
9.716670000000000584e+00,3.830000000000000000e+02
9.724999999999999645e+00,3.770000000000000000e+02
9.733330000000000481e+00,3.740000000000000000e+02
9.741669999999999163e+00,3.740000000000000000e+02
9.750000000000000000e+00,3.780000000000000000e+02
9.758330000000000837e+00,3.850000000000000000e+02
9.766669999999999519e+00,3.900000000000000000e+02
9.775000000000000355e+00,3.920000000000000000e+02
9.783329999999999416e+00,3.900000000000000000e+02
9.791669999999999874e+00,3.850000000000000000e+02
9.800000000000000711e+00,3.790000000000000000e+02
9.808329999999999771e+00,3.750000000000000000e+02
9.816670000000000229e+00,3.730000000000000000e+02
9.824999999999999289e+00,3.740000000000000000e+02
9.833330000000000126e+00,3.780000000000000000e+02
9.841670000000000584e+00,3.810000000000000000e+02
9.849999999999999645e+00,3.820000000000000000e+02
9.858330000000000481e+00,3.810000000000000000e+02
9.866669999999999163e+00,3.780000000000000000e+02
9.875000000000000000e+00,3.740000000000000000e+02
9.883330000000000837e+00,3.690000000000000000e+02
9.891669999999999519e+00,3.650000000000000000e+02
9.900000000000000355e+00,3.620000000000000000e+02
9.908329999999999416e+00,3.590000000000000000e+02
9.916669999999999874e+00,3.580000000000000000e+02
9.925000000000000711e+00,3.570000000000000000e+02
9.933329999999999771e+00,3.580000000000000000e+02
9.941670000000000229e+00,3.600000000000000000e+02
9.949999999999999289e+00,3.610000000000000000e+02
9.958330000000000126e+00,3.620000000000000000e+02
9.966670000000000584e+00,3.620000000000000000e+02
9.974999999999999645e+00,3.610000000000000000e+02
9.983330000000000481e+00,3.600000000000000000e+02
9.991669999999999163e+00,3.590000000000000000e+02
1.000000000000000000e+01,3.590000000000000000e+02
1.000833000000000084e+01,3.610000000000000000e+02
1.001666999999999952e+01,3.630000000000000000e+02
1.002500000000000036e+01,3.660000000000000000e+02
1.003332999999999942e+01,3.690000000000000000e+02
1.004166999999999987e+01,3.740000000000000000e+02
1.005000000000000071e+01,3.810000000000000000e+02
1.005832999999999977e+01,3.920000000000000000e+02
1.006667000000000023e+01,4.090000000000000000e+02
1.007499999999999929e+01,4.340000000000000000e+02
1.008333000000000013e+01,4.720000000000000000e+02
1.009167000000000058e+01,5.290000000000000000e+02
1.009999999999999964e+01,6.140000000000000000e+02
1.010833000000000048e+01,7.430000000000000000e+02
1.011666999999999916e+01,9.320000000000000000e+02
1.012500000000000000e+01,1.209000000000000000e+03
1.013333000000000084e+01,1.610000000000000000e+03
1.014166999999999952e+01,2.163000000000000000e+03
1.015000000000000036e+01,2.939000000000000000e+03
1.015832999999999942e+01,3.971000000000000000e+03
1.016666999999999987e+01,5.349000000000000000e+03
1.017500000000000071e+01,7.155000000000000000e+03
1.018332999999999977e+01,9.426000000000000000e+03
1.019167000000000023e+01,1.234200000000000000e+04
1.019999999999999929e+01,1.585300000000000000e+04
1.020833000000000013e+01,2.014000000000000000e+04
1.021667000000000058e+01,2.521700000000000000e+04
1.022499999999999964e+01,3.100300000000000000e+04
1.023333000000000048e+01,3.773100000000000000e+04
1.024166999999999916e+01,4.500100000000000000e+04
1.025000000000000000e+01,5.303500000000000000e+04
1.025833000000000084e+01,6.149400000000000000e+04
1.026666999999999952e+01,7.012700000000000000e+04
1.027500000000000036e+01,7.898800000000000000e+04
1.028332999999999942e+01,8.735600000000000000e+04
1.029166999999999987e+01,9.537700000000000000e+04
1.030000000000000071e+01,1.024840000000000000e+05
1.030832999999999977e+01,1.084390000000000000e+05
1.031667000000000023e+01,1.131810000000000000e+05
1.032499999999999929e+01,1.162790000000000000e+05
1.033333000000000013e+01,1.177850000000000000e+05
1.034167000000000058e+01,1.176390000000000000e+05
1.034999999999999964e+01,1.157300000000000000e+05
1.035833000000000048e+01,1.123310000000000000e+05
1.036666999999999916e+01,1.075290000000000000e+05
1.037500000000000000e+01,1.014120000000000000e+05
1.038333000000000084e+01,9.454000000000000000e+04
1.039166999999999952e+01,8.677900000000000000e+04
1.040000000000000036e+01,7.873600000000000000e+04
1.040832999999999942e+01,7.052100000000000000e+04
1.041666999999999987e+01,6.227300000000000000e+04
1.042500000000000071e+01,5.448100000000000000e+04
1.043332999999999977e+01,4.693400000000000000e+04
1.044167000000000023e+01,4.008400000000000000e+04
1.044999999999999929e+01,3.381200000000000000e+04
1.045833000000000013e+01,2.819600000000000000e+04
1.046667000000000058e+01,2.333900000000000000e+04
1.047499999999999964e+01,1.905600000000000000e+04
1.048333000000000048e+01,1.548100000000000000e+04
1.049166999999999916e+01,1.243600000000000000e+04
1.050000000000000000e+01,9.923000000000000000e+03
1.050833000000000084e+01,7.880000000000000000e+03
1.051666999999999952e+01,6.205000000000000000e+03
1.052500000000000036e+01,4.891000000000000000e+03
1.053332999999999942e+01,3.835000000000000000e+03
1.054166999999999987e+01,3.018000000000000000e+03
1.055000000000000071e+01,2.380000000000000000e+03
1.055832999999999977e+01,1.884000000000000000e+03
1.056667000000000023e+01,1.507000000000000000e+03
1.057499999999999929e+01,1.213000000000000000e+03
1.058333000000000013e+01,9.890000000000000000e+02
1.059167000000000058e+01,8.160000000000000000e+02
1.059999999999999964e+01,6.830000000000000000e+02
1.060833000000000048e+01,5.810000000000000000e+02
1.061666999999999916e+01,5.010000000000000000e+02
1.062500000000000000e+01,4.390000000000000000e+02
1.063333000000000084e+01,3.900000000000000000e+02
1.064166999999999952e+01,3.520000000000000000e+02
1.065000000000000036e+01,3.220000000000000000e+02
1.065832999999999942e+01,2.990000000000000000e+02
1.066666999999999987e+01,2.820000000000000000e+02
1.067500000000000071e+01,2.680000000000000000e+02
1.068332999999999977e+01,2.570000000000000000e+02
1.069167000000000023e+01,2.480000000000000000e+02
1.069999999999999929e+01,2.380000000000000000e+02
1.070833000000000013e+01,2.280000000000000000e+02
1.071667000000000058e+01,2.180000000000000000e+02
1.072499999999999964e+01,2.100000000000000000e+02
1.073333000000000048e+01,2.030000000000000000e+02
1.074166999999999916e+01,1.980000000000000000e+02
1.075000000000000000e+01,1.940000000000000000e+02
1.075833000000000084e+01,1.900000000000000000e+02
1.076666999999999952e+01,1.870000000000000000e+02
1.077500000000000036e+01,1.850000000000000000e+02
1.078332999999999942e+01,1.840000000000000000e+02
1.079166999999999987e+01,1.850000000000000000e+02
1.080000000000000071e+01,1.860000000000000000e+02
1.080832999999999977e+01,1.880000000000000000e+02
1.081667000000000023e+01,1.890000000000000000e+02
1.082499999999999929e+01,1.930000000000000000e+02
1.083333000000000013e+01,2.000000000000000000e+02
1.084167000000000058e+01,2.080000000000000000e+02
1.084999999999999964e+01,2.190000000000000000e+02
1.085833000000000048e+01,2.310000000000000000e+02
1.086666999999999916e+01,2.440000000000000000e+02
1.087500000000000000e+01,2.580000000000000000e+02
1.088333000000000084e+01,2.740000000000000000e+02
1.089166999999999952e+01,2.910000000000000000e+02
1.090000000000000036e+01,3.090000000000000000e+02
1.090832999999999942e+01,3.270000000000000000e+02
1.091666999999999987e+01,3.430000000000000000e+02
1.092500000000000071e+01,3.540000000000000000e+02
1.093332999999999977e+01,3.580000000000000000e+02
1.094167000000000023e+01,3.560000000000000000e+02
1.094999999999999929e+01,3.490000000000000000e+02
1.095833000000000013e+01,3.400000000000000000e+02
1.096667000000000058e+01,3.320000000000000000e+02
1.097499999999999964e+01,3.250000000000000000e+02
1.098333000000000048e+01,3.170000000000000000e+02
1.099166999999999916e+01,3.080000000000000000e+02
1.100000000000000000e+01,2.960000000000000000e+02
1.100833000000000084e+01,2.810000000000000000e+02
1.101666999999999952e+01,2.630000000000000000e+02
1.102500000000000036e+01,2.450000000000000000e+02
1.103332999999999942e+01,2.270000000000000000e+02
1.104166999999999987e+01,2.110000000000000000e+02
1.105000000000000071e+01,1.970000000000000000e+02
1.105832999999999977e+01,1.850000000000000000e+02
1.106667000000000023e+01,1.740000000000000000e+02
1.107499999999999929e+01,1.610000000000000000e+02
1.108333000000000013e+01,1.500000000000000000e+02
1.109167000000000058e+01,1.390000000000000000e+02
1.109999999999999964e+01,1.290000000000000000e+02
1.110833000000000048e+01,1.210000000000000000e+02
1.111666999999999916e+01,1.140000000000000000e+02
1.112500000000000000e+01,1.070000000000000000e+02
1.113333000000000084e+01,1.010000000000000000e+02
1.114166999999999952e+01,9.500000000000000000e+01
1.115000000000000036e+01,9.100000000000000000e+01
1.115832999999999942e+01,8.800000000000000000e+01
1.116666999999999987e+01,8.500000000000000000e+01
1.117500000000000071e+01,8.100000000000000000e+01
1.118332999999999977e+01,7.800000000000000000e+01
1.119167000000000023e+01,7.500000000000000000e+01
1.119999999999999929e+01,7.300000000000000000e+01
1.120833000000000013e+01,7.300000000000000000e+01
1.121667000000000058e+01,7.600000000000000000e+01
1.122499999999999964e+01,8.000000000000000000e+01
1.123333000000000048e+01,8.400000000000000000e+01
1.124166999999999916e+01,8.800000000000000000e+01
1.125000000000000000e+01,9.000000000000000000e+01
1.125833000000000084e+01,9.200000000000000000e+01
1.126666999999999952e+01,9.400000000000000000e+01
1.127500000000000036e+01,9.500000000000000000e+01
1.128332999999999942e+01,9.700000000000000000e+01
1.129166999999999987e+01,9.900000000000000000e+01
1.130000000000000071e+01,1.010000000000000000e+02
1.130832999999999977e+01,1.040000000000000000e+02
1.131667000000000023e+01,1.080000000000000000e+02
1.132499999999999929e+01,1.140000000000000000e+02
1.133333000000000013e+01,1.220000000000000000e+02
1.134167000000000058e+01,1.290000000000000000e+02
1.134999999999999964e+01,1.360000000000000000e+02
1.135833000000000048e+01,1.410000000000000000e+02
1.136666999999999916e+01,1.450000000000000000e+02
1.137500000000000000e+01,1.490000000000000000e+02
1.138333000000000084e+01,1.520000000000000000e+02
1.139166999999999952e+01,1.550000000000000000e+02
1.140000000000000036e+01,1.560000000000000000e+02
1.140832999999999942e+01,1.570000000000000000e+02
1.141666999999999987e+01,1.580000000000000000e+02
1.142500000000000071e+01,1.570000000000000000e+02
1.143332999999999977e+01,1.550000000000000000e+02
1.144167000000000023e+01,1.520000000000000000e+02
1.144999999999999929e+01,1.470000000000000000e+02
1.145833000000000013e+01,1.420000000000000000e+02
1.146667000000000058e+01,1.380000000000000000e+02
1.147499999999999964e+01,1.340000000000000000e+02
1.148333000000000048e+01,1.290000000000000000e+02
1.149166999999999916e+01,1.240000000000000000e+02
1.150000000000000000e+01,1.190000000000000000e+02
1.150833000000000084e+01,1.160000000000000000e+02
1.151666999999999952e+01,1.130000000000000000e+02
1.152500000000000036e+01,1.110000000000000000e+02
1.153332999999999942e+01,1.100000000000000000e+02
1.154166999999999987e+01,1.090000000000000000e+02
1.155000000000000071e+01,1.070000000000000000e+02
1.155832999999999977e+01,1.050000000000000000e+02
1.156667000000000023e+01,1.010000000000000000e+02
1.157499999999999929e+01,9.600000000000000000e+01
1.158333000000000013e+01,9.200000000000000000e+01
1.159167000000000058e+01,8.700000000000000000e+01
1.159999999999999964e+01,8.200000000000000000e+01
1.160833000000000048e+01,8.000000000000000000e+01
1.161666999999999916e+01,8.100000000000000000e+01
1.162500000000000000e+01,8.200000000000000000e+01
1.163333000000000084e+01,8.400000000000000000e+01
1.164166999999999952e+01,8.600000000000000000e+01
1.165000000000000036e+01,8.600000000000000000e+01
1.165832999999999942e+01,8.400000000000000000e+01
1.166666999999999987e+01,8.000000000000000000e+01
1.167500000000000071e+01,7.300000000000000000e+01
1.168332999999999977e+01,6.600000000000000000e+01
1.169167000000000023e+01,6.100000000000000000e+01
1.169999999999999929e+01,5.900000000000000000e+01
1.170833000000000013e+01,5.900000000000000000e+01
1.171667000000000058e+01,5.900000000000000000e+01
1.172499999999999964e+01,5.900000000000000000e+01
1.173333000000000048e+01,5.600000000000000000e+01
1.174166999999999916e+01,5.100000000000000000e+01
1.175000000000000000e+01,4.700000000000000000e+01
1.175833000000000084e+01,4.500000000000000000e+01
1.176666999999999952e+01,4.400000000000000000e+01
1.177500000000000036e+01,4.600000000000000000e+01
1.178332999999999942e+01,4.800000000000000000e+01
1.179166999999999987e+01,4.900000000000000000e+01
1.180000000000000071e+01,5.000000000000000000e+01
1.180832999999999977e+01,4.900000000000000000e+01
1.181667000000000023e+01,4.800000000000000000e+01
1.182499999999999929e+01,4.600000000000000000e+01
1.183333000000000013e+01,4.600000000000000000e+01
1.184167000000000058e+01,4.700000000000000000e+01
1.184999999999999964e+01,4.900000000000000000e+01
1.185833000000000048e+01,5.100000000000000000e+01
1.186666999999999916e+01,5.300000000000000000e+01
1.187500000000000000e+01,5.300000000000000000e+01
1.188333000000000084e+01,5.400000000000000000e+01
1.189166999999999952e+01,5.500000000000000000e+01
1.190000000000000036e+01,5.700000000000000000e+01
1.190832999999999942e+01,5.800000000000000000e+01
1.191666999999999987e+01,5.900000000000000000e+01
1.192500000000000071e+01,6.100000000000000000e+01
1.193332999999999977e+01,6.200000000000000000e+01
1.194167000000000023e+01,6.200000000000000000e+01
1.194999999999999929e+01,6.200000000000000000e+01
1.195833000000000013e+01,6.100000000000000000e+01
1.196667000000000058e+01,5.900000000000000000e+01
1.197499999999999964e+01,5.800000000000000000e+01
1.198333000000000048e+01,5.700000000000000000e+01
1.199166999999999916e+01,5.700000000000000000e+01
1.200000000000000000e+01,5.700000000000000000e+01
1.200833000000000084e+01,5.600000000000000000e+01
1.201666999999999952e+01,5.300000000000000000e+01
1.202500000000000036e+01,5.200000000000000000e+01
1.203332999999999942e+01,5.300000000000000000e+01
1.204166999999999987e+01,5.600000000000000000e+01
1.205000000000000071e+01,6.200000000000000000e+01
1.205832999999999977e+01,6.800000000000000000e+01
1.206667000000000023e+01,7.200000000000000000e+01
1.207499999999999929e+01,7.200000000000000000e+01
1.208333000000000013e+01,6.900000000000000000e+01
1.209167000000000058e+01,6.600000000000000000e+01
1.209999999999999964e+01,6.200000000000000000e+01
1.210833000000000048e+01,5.900000000000000000e+01
1.211666999999999916e+01,5.700000000000000000e+01
1.212500000000000000e+01,5.700000000000000000e+01
1.213333000000000084e+01,5.900000000000000000e+01
1.214166999999999952e+01,6.100000000000000000e+01
1.215000000000000036e+01,6.300000000000000000e+01
1.215832999999999942e+01,6.500000000000000000e+01
1.216666999999999987e+01,6.600000000000000000e+01
1.217500000000000071e+01,6.700000000000000000e+01
1.218332999999999977e+01,6.700000000000000000e+01
1.219167000000000023e+01,7.000000000000000000e+01
1.219999999999999929e+01,7.300000000000000000e+01
1.220833000000000013e+01,7.500000000000000000e+01
1.221667000000000058e+01,7.600000000000000000e+01
1.222499999999999964e+01,7.400000000000000000e+01
1.223333000000000048e+01,7.200000000000000000e+01
1.224166999999999916e+01,7.100000000000000000e+01
1.225000000000000000e+01,7.300000000000000000e+01
1.225833000000000084e+01,7.600000000000000000e+01
1.226666999999999952e+01,7.900000000000000000e+01
1.227500000000000036e+01,8.100000000000000000e+01
1.228332999999999942e+01,8.300000000000000000e+01
1.229166999999999987e+01,8.300000000000000000e+01
1.230000000000000071e+01,8.300000000000000000e+01
1.230832999999999977e+01,8.300000000000000000e+01
1.231667000000000023e+01,8.300000000000000000e+01
1.232499999999999929e+01,8.200000000000000000e+01
1.233333000000000013e+01,7.900000000000000000e+01
1.234167000000000058e+01,7.500000000000000000e+01
1.234999999999999964e+01,7.300000000000000000e+01
1.235833000000000048e+01,7.200000000000000000e+01
1.236666999999999916e+01,7.400000000000000000e+01
1.237500000000000000e+01,7.900000000000000000e+01
1.238333000000000084e+01,8.400000000000000000e+01
1.239166999999999952e+01,8.900000000000000000e+01
1.240000000000000036e+01,9.300000000000000000e+01
1.240832999999999942e+01,9.500000000000000000e+01
1.241666999999999987e+01,9.500000000000000000e+01
1.242500000000000071e+01,9.500000000000000000e+01
1.243332999999999977e+01,9.300000000000000000e+01
1.244167000000000023e+01,9.100000000000000000e+01
1.244999999999999929e+01,8.900000000000000000e+01
1.245833000000000013e+01,8.600000000000000000e+01
1.246667000000000058e+01,8.200000000000000000e+01
1.247499999999999964e+01,7.800000000000000000e+01
1.248333000000000048e+01,7.400000000000000000e+01
1.249166999999999916e+01,7.200000000000000000e+01
1.250000000000000000e+01,7.000000000000000000e+01
1.250833000000000084e+01,7.000000000000000000e+01
1.251666999999999952e+01,7.200000000000000000e+01
1.252500000000000036e+01,7.600000000000000000e+01
1.253332999999999942e+01,8.100000000000000000e+01
1.254166999999999987e+01,8.600000000000000000e+01
1.255000000000000071e+01,9.100000000000000000e+01
1.255832999999999977e+01,9.400000000000000000e+01
1.256667000000000023e+01,9.500000000000000000e+01
1.257499999999999929e+01,9.300000000000000000e+01
1.258333000000000013e+01,9.000000000000000000e+01
1.259167000000000058e+01,8.400000000000000000e+01
1.259999999999999964e+01,7.800000000000000000e+01
1.260833000000000048e+01,7.300000000000000000e+01
1.261666999999999916e+01,6.900000000000000000e+01
1.262500000000000000e+01,6.600000000000000000e+01
1.263333000000000084e+01,6.600000000000000000e+01
1.264166999999999952e+01,6.800000000000000000e+01
1.265000000000000036e+01,7.000000000000000000e+01
1.265832999999999942e+01,7.300000000000000000e+01
1.266666999999999987e+01,7.600000000000000000e+01
1.267500000000000071e+01,7.900000000000000000e+01
1.268332999999999977e+01,8.400000000000000000e+01
1.269167000000000023e+01,9.000000000000000000e+01
1.269999999999999929e+01,9.600000000000000000e+01
1.270833000000000013e+01,1.030000000000000000e+02
1.271667000000000058e+01,1.100000000000000000e+02
1.272499999999999964e+01,1.160000000000000000e+02
1.273333000000000048e+01,1.200000000000000000e+02
1.274166999999999916e+01,1.230000000000000000e+02
1.275000000000000000e+01,1.240000000000000000e+02
1.275833000000000084e+01,1.260000000000000000e+02
1.276666999999999952e+01,1.300000000000000000e+02
1.277500000000000036e+01,1.370000000000000000e+02
1.278332999999999942e+01,1.460000000000000000e+02
1.279166999999999987e+01,1.530000000000000000e+02
1.280000000000000071e+01,1.590000000000000000e+02
1.280832999999999977e+01,1.600000000000000000e+02
1.281667000000000023e+01,1.600000000000000000e+02
1.282499999999999929e+01,1.600000000000000000e+02
1.283333000000000013e+01,1.620000000000000000e+02
1.284167000000000058e+01,1.660000000000000000e+02
1.284999999999999964e+01,1.710000000000000000e+02
1.285833000000000048e+01,1.770000000000000000e+02
1.286666999999999916e+01,1.800000000000000000e+02
1.287500000000000000e+01,1.800000000000000000e+02
1.288333000000000084e+01,1.760000000000000000e+02
1.289166999999999952e+01,1.670000000000000000e+02
1.290000000000000036e+01,1.570000000000000000e+02
1.290832999999999942e+01,1.460000000000000000e+02
1.291666999999999987e+01,1.350000000000000000e+02
1.292500000000000071e+01,1.260000000000000000e+02
1.293332999999999977e+01,1.190000000000000000e+02
1.294167000000000023e+01,1.130000000000000000e+02
1.294999999999999929e+01,1.070000000000000000e+02
1.295833000000000013e+01,1.010000000000000000e+02
1.296667000000000058e+01,9.500000000000000000e+01
1.297499999999999964e+01,8.900000000000000000e+01
1.298333000000000048e+01,8.200000000000000000e+01
1.299166999999999916e+01,7.600000000000000000e+01
1.300000000000000000e+01,6.900000000000000000e+01
1.300833000000000084e+01,6.100000000000000000e+01
1.301666999999999952e+01,5.200000000000000000e+01
1.302500000000000036e+01,4.600000000000000000e+01
1.303332999999999942e+01,4.100000000000000000e+01
1.304166999999999987e+01,3.800000000000000000e+01
1.305000000000000071e+01,3.800000000000000000e+01
1.305832999999999977e+01,3.800000000000000000e+01
1.306667000000000023e+01,3.700000000000000000e+01
1.307499999999999929e+01,3.400000000000000000e+01
1.308333000000000013e+01,2.900000000000000000e+01
1.309167000000000058e+01,2.500000000000000000e+01
1.309999999999999964e+01,2.400000000000000000e+01
1.310833000000000048e+01,2.700000000000000000e+01
1.311666999999999916e+01,3.200000000000000000e+01
1.312500000000000000e+01,3.700000000000000000e+01
1.313333000000000084e+01,3.900000000000000000e+01
1.314166999999999952e+01,4.100000000000000000e+01
1.315000000000000036e+01,4.100000000000000000e+01
1.315832999999999942e+01,4.100000000000000000e+01
1.316666999999999987e+01,4.100000000000000000e+01
1.317500000000000071e+01,4.200000000000000000e+01
1.318332999999999977e+01,4.400000000000000000e+01
1.319167000000000023e+01,4.600000000000000000e+01
1.319999999999999929e+01,4.800000000000000000e+01
1.320833000000000013e+01,5.000000000000000000e+01
1.321667000000000058e+01,5.200000000000000000e+01
1.322499999999999964e+01,5.300000000000000000e+01
1.323333000000000048e+01,5.200000000000000000e+01
1.324166999999999916e+01,4.900000000000000000e+01
1.325000000000000000e+01,4.700000000000000000e+01
1.325833000000000084e+01,4.800000000000000000e+01
1.326666999999999952e+01,5.100000000000000000e+01
1.327500000000000036e+01,5.700000000000000000e+01
1.328332999999999942e+01,6.300000000000000000e+01
1.329166999999999987e+01,6.700000000000000000e+01
1.330000000000000071e+01,6.900000000000000000e+01
1.330832999999999977e+01,6.800000000000000000e+01
1.331667000000000023e+01,6.400000000000000000e+01
1.332499999999999929e+01,6.000000000000000000e+01
1.333333000000000013e+01,5.500000000000000000e+01
1.334167000000000058e+01,5.300000000000000000e+01
1.334999999999999964e+01,5.300000000000000000e+01
1.335833000000000048e+01,5.500000000000000000e+01
1.336666999999999916e+01,5.800000000000000000e+01
1.337500000000000000e+01,6.000000000000000000e+01
1.338333000000000084e+01,6.000000000000000000e+01
1.339166999999999952e+01,5.500000000000000000e+01
1.340000000000000036e+01,4.900000000000000000e+01
1.340832999999999942e+01,4.200000000000000000e+01
1.341666999999999987e+01,3.800000000000000000e+01
1.342500000000000071e+01,3.600000000000000000e+01
1.343332999999999977e+01,3.800000000000000000e+01
1.344167000000000023e+01,4.000000000000000000e+01
1.344999999999999929e+01,4.000000000000000000e+01
1.345833000000000013e+01,3.700000000000000000e+01
1.346667000000000058e+01,3.200000000000000000e+01
1.347499999999999964e+01,2.800000000000000000e+01
1.348333000000000048e+01,2.600000000000000000e+01
1.349166999999999916e+01,2.800000000000000000e+01
1.350000000000000000e+01,3.300000000000000000e+01
1.350833000000000084e+01,4.100000000000000000e+01
1.351666999999999952e+01,5.100000000000000000e+01
1.352500000000000036e+01,6.000000000000000000e+01
1.353332999999999942e+01,7.000000000000000000e+01
1.354166999999999987e+01,8.000000000000000000e+01
1.355000000000000071e+01,8.900000000000000000e+01
1.355832999999999977e+01,9.800000000000000000e+01
1.356667000000000023e+01,1.060000000000000000e+02
1.357499999999999929e+01,1.150000000000000000e+02
1.358333000000000013e+01,1.220000000000000000e+02
1.359167000000000058e+01,1.300000000000000000e+02
1.359999999999999964e+01,1.370000000000000000e+02
1.360833000000000048e+01,1.440000000000000000e+02
1.361666999999999916e+01,1.520000000000000000e+02
1.362500000000000000e+01,1.610000000000000000e+02
1.363333000000000084e+01,1.690000000000000000e+02
1.364166999999999952e+01,1.770000000000000000e+02
1.365000000000000036e+01,1.860000000000000000e+02
1.365832999999999942e+01,1.950000000000000000e+02
1.366666999999999987e+01,2.040000000000000000e+02
1.367500000000000071e+01,2.130000000000000000e+02
1.368332999999999977e+01,2.200000000000000000e+02
1.369167000000000023e+01,2.240000000000000000e+02
1.369999999999999929e+01,2.250000000000000000e+02
1.370833000000000013e+01,2.240000000000000000e+02
1.371667000000000058e+01,2.220000000000000000e+02
1.372499999999999964e+01,2.180000000000000000e+02
1.373333000000000048e+01,2.140000000000000000e+02
1.374166999999999916e+01,2.080000000000000000e+02
1.375000000000000000e+01,2.000000000000000000e+02
1.375833000000000084e+01,1.900000000000000000e+02
1.376666999999999952e+01,1.790000000000000000e+02
1.377500000000000036e+01,1.670000000000000000e+02
1.378332999999999942e+01,1.550000000000000000e+02
1.379166999999999987e+01,1.450000000000000000e+02
1.380000000000000071e+01,1.370000000000000000e+02
1.380832999999999977e+01,1.290000000000000000e+02
1.381667000000000023e+01,1.220000000000000000e+02
1.382499999999999929e+01,1.130000000000000000e+02
1.383333000000000013e+01,1.020000000000000000e+02
1.384167000000000058e+01,9.000000000000000000e+01
1.384999999999999964e+01,7.800000000000000000e+01
1.385833000000000048e+01,6.700000000000000000e+01
1.386666999999999916e+01,5.900000000000000000e+01
1.387500000000000000e+01,5.200000000000000000e+01
1.388333000000000084e+01,4.600000000000000000e+01
1.389166999999999952e+01,4.100000000000000000e+01
1.390000000000000036e+01,3.700000000000000000e+01
1.390832999999999942e+01,3.600000000000000000e+01
1.391666999999999987e+01,3.600000000000000000e+01
1.392500000000000071e+01,3.800000000000000000e+01
1.393332999999999977e+01,4.000000000000000000e+01
1.394167000000000023e+01,4.100000000000000000e+01
1.394999999999999929e+01,4.000000000000000000e+01
1.395833000000000013e+01,3.700000000000000000e+01
1.396667000000000058e+01,3.600000000000000000e+01
1.397499999999999964e+01,3.600000000000000000e+01
1.398333000000000048e+01,3.600000000000000000e+01
1.399166999999999916e+01,3.800000000000000000e+01
1.400000000000000000e+01,3.900000000000000000e+01
1.400833000000000084e+01,3.900000000000000000e+01
1.401666999999999952e+01,3.900000000000000000e+01
1.402500000000000036e+01,4.100000000000000000e+01
1.403332999999999942e+01,4.500000000000000000e+01
1.404166999999999987e+01,5.000000000000000000e+01
1.405000000000000071e+01,5.200000000000000000e+01
1.405832999999999977e+01,5.300000000000000000e+01
1.406667000000000023e+01,5.200000000000000000e+01
1.407499999999999929e+01,5.200000000000000000e+01
1.408333000000000013e+01,5.200000000000000000e+01
1.409167000000000058e+01,5.500000000000000000e+01
1.409999999999999964e+01,5.900000000000000000e+01
1.410833000000000048e+01,6.000000000000000000e+01
1.411666999999999916e+01,6.000000000000000000e+01
1.412500000000000000e+01,6.000000000000000000e+01
1.413333000000000084e+01,6.000000000000000000e+01
1.414166999999999952e+01,6.200000000000000000e+01
1.415000000000000036e+01,6.400000000000000000e+01
1.415832999999999942e+01,6.600000000000000000e+01
1.416666999999999987e+01,6.600000000000000000e+01
1.417500000000000071e+01,6.300000000000000000e+01
1.418332999999999977e+01,5.700000000000000000e+01
1.419167000000000023e+01,5.000000000000000000e+01
1.419999999999999929e+01,4.100000000000000000e+01
1.420833000000000013e+01,3.400000000000000000e+01
1.421667000000000058e+01,2.900000000000000000e+01
1.422499999999999964e+01,2.700000000000000000e+01
1.423333000000000048e+01,2.600000000000000000e+01
1.424166999999999916e+01,2.600000000000000000e+01
1.425000000000000000e+01,2.700000000000000000e+01
1.425833000000000084e+01,2.800000000000000000e+01
